revenue,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
36.69,13,0.0,0,13,0.0,100.0
36.7,2,0.0,0,2,0.0,100.0
36.71,5,0.0,0,5,0.0,100.0
36.72,6,0.0,0,6,0.0,100.0
36.73,4,0.0,0,4,0.0,100.0
36.74,2,0.0,0,2,0.0,100.0
36.76,3,0.0,0,3,0.0,100.0
36.77,1,0.0,0,1,0.0,100.0
36.78,6,0.0,0,6,0.0,100.0
36.8,6,0.0,0,6,0.0,100.0
36.81,1,0.0,0,1,0.0,100.0
36.82,7,0.0,0,7,0.0,100.0
36.83,3,0.0,0,3,0.0,100.0
36.84,5,0.0,0,5,0.0,100.0
36.85,4,0.0,0,4,0.0,100.0
36.86,11,0.0,0,11,0.0,100.0
36.87,5,0.0,0,5,0.0,100.0
36.88,1,0.0,0,1,0.0,100.0
36.89,2,0.0,0,2,0.0,100.0
36.9,3,0.0,0,3,0.0,100.0
36.92,6,0.0,0,6,0.0,100.0
36.93,3,0.0,0,3,0.0,100.0
36.94,11,0.0,0,11,0.0,100.0
36.95,10,0.0,0,10,0.0,100.0
36.96,9,0.0,0,9,0.0,100.0
36.97,12,0.0,0,12,0.0,100.0
36.98,5,0.0,0,5,0.0,100.0
36.99,9,0.0,0,9,0.0,100.0
37.0,14,0.0,0,14,0.0,100.0
37.02,3,0.0,0,3,0.0,100.0
37.03,1,0.0,0,1,0.0,100.0
37.04,8,0.0,0,8,0.0,100.0
37.05,11,0.0,0,11,0.0,100.0
37.06,7,0.0,0,7,0.0,100.0
37.08,3,0.0,0,3,0.0,100.0
37.09,7,0.0,0,7,0.0,100.0
37.1,7,0.0,0,7,0.0,100.0
37.12,5,0.0,0,5,0.0,100.0
37.14,16,0.0,0,16,0.0,100.0
37.15,12,0.0,0,12,0.0,100.0
37.16,29,0.0,0,29,0.0,100.0
37.17,7,0.0,0,7,0.0,100.0
37.18,3,0.0,0,3,0.0,100.0
37.19,4,0.0,0,4,0.0,100.0
37.2,18,0.0,0,18,0.0,100.0
37.22,9,0.0,0,9,0.0,100.0
37.24,13,0.0,0,13,0.0,100.0
37.25,9,0.0,0,9,0.0,100.0
37.26,7,0.0,0,7,0.0,100.0
37.27,4,0.0,0,4,0.0,100.0
37.28,1924,0.07,0,1924,0.0,100.0
37.29,18,0.0,0,18,0.0,100.0
37.3,22,0.0,0,22,0.0,100.0
37.31,3,0.0,0,3,0.0,100.0
37.32,6,0.0,0,6,0.0,100.0
37.33,2,0.0,0,2,0.0,100.0
37.34,1,0.0,0,1,0.0,100.0
37.35,356,0.01,0,356,0.0,100.0
37.36,2,0.0,0,2,0.0,100.0
37.37,2,0.0,0,2,0.0,100.0
37.38,12,0.0,0,12,0.0,100.0
37.39,8,0.0,0,8,0.0,100.0
37.4,21,0.0,0,21,0.0,100.0
37.41,24,0.0,0,24,0.0,100.0
37.42,6,0.0,0,6,0.0,100.0
37.43,3,0.0,0,3,0.0,100.0
37.44,13,0.0,0,13,0.0,100.0
37.45,2,0.0,0,2,0.0,100.0
37.46,4,0.0,0,4,0.0,100.0
37.47,7,0.0,0,7,0.0,100.0
37.48,9,0.0,0,9,0.0,100.0
37.5,9,0.0,0,9,0.0,100.0
37.51,9,0.0,0,9,0.0,100.0
37.52,11,0.0,0,11,0.0,100.0
37.53,16,0.0,0,16,0.0,100.0
37.54,41,0.0,0,41,0.0,100.0
37.55,4,0.0,0,4,0.0,100.0
37.56,9,0.0,0,9,0.0,100.0
37.57,18,0.0,0,18,0.0,100.0
37.58,13,0.0,0,13,0.0,100.0
37.59,10,0.0,0,10,0.0,100.0
37.6,40,0.0,0,40,0.0,100.0
37.62,20,0.0,0,20,0.0,100.0
37.63,7,0.0,0,7,0.0,100.0
37.64,23,0.0,0,23,0.0,100.0
37.65,6,0.0,0,6,0.0,100.0
37.66,9,0.0,0,9,0.0,100.0
37.68,4,0.0,0,4,0.0,100.0
37.69,10,0.0,0,10,0.0,100.0
37.7,6,0.0,0,6,0.0,100.0
37.72,15,0.0,0,15,0.0,100.0
37.73,8,0.0,0,8,0.0,100.0
37.74,6,0.0,0,6,0.0,100.0
37.75,3,0.0,0,3,0.0,100.0
37.76,2,0.0,0,2,0.0,100.0
37.77,2,0.0,0,2,0.0,100.0
37.78,1,0.0,0,1,0.0,100.0
37.8,43,0.0,0,43,0.0,100.0
37.82,5,0.0,0,5,0.0,100.0
37.83,2,0.0,0,2,0.0,100.0
37.84,5,0.0,0,5,0.0,100.0
37.85,3,0.0,0,3,0.0,100.0
37.86,4,0.0,0,4,0.0,100.0
37.87,6,0.0,0,6,0.0,100.0
37.88,1,0.0,0,1,0.0,100.0
37.89,1,0.0,0,1,0.0,100.0
37.9,12,0.0,0,12,0.0,100.0
37.91,1,0.0,0,1,0.0,100.0
37.92,9,0.0,0,9,0.0,100.0
37.93,4,0.0,0,4,0.0,100.0
37.95,11,0.0,0,11,0.0,100.0
37.96,9,0.0,0,9,0.0,100.0
37.97,8,0.0,0,8,0.0,100.0
37.98,9,0.0,0,9,0.0,100.0
37.99,4,0.0,0,4,0.0,100.0
38.0,32,0.0,0,32,0.0,100.0
38.01,22,0.0,0,22,0.0,100.0
38.02,10,0.0,0,10,0.0,100.0
38.03,1,0.0,0,1,0.0,100.0
38.04,3,0.0,0,3,0.0,100.0
38.05,2,0.0,0,2,0.0,100.0
38.06,4,0.0,0,4,0.0,100.0
38.07,11,0.0,0,11,0.0,100.0
38.08,4,0.0,0,4,0.0,100.0
38.09,2,0.0,0,2,0.0,100.0
38.1,7,0.0,0,7,0.0,100.0
38.12,4,0.0,0,4,0.0,100.0
38.13,18,0.0,0,18,0.0,100.0
38.14,29,0.0,0,29,0.0,100.0
38.15,9,0.0,0,9,0.0,100.0
38.16,15,0.0,0,15,0.0,100.0
38.17,3,0.0,0,3,0.0,100.0
38.18,3,0.0,0,3,0.0,100.0
38.2,23,0.0,0,23,0.0,100.0
38.21,9,0.0,0,9,0.0,100.0
38.22,1,0.0,0,1,0.0,100.0
38.23,2,0.0,0,2,0.0,100.0
38.24,12,0.0,0,12,0.0,100.0
38.25,125,0.0,0,125,0.0,100.0
38.26,10,0.0,0,10,0.0,100.0
38.27,1,0.0,0,1,0.0,100.0
38.28,10,0.0,0,10,0.0,100.0
38.29,8,0.0,0,8,0.0,100.0
38.3,8,0.0,0,8,0.0,100.0
38.31,3,0.0,0,3,0.0,100.0
38.32,2,0.0,0,2,0.0,100.0
38.34,14,0.0,0,14,0.0,100.0
38.35,7,0.0,0,7,0.0,100.0
38.36,13,0.0,0,13,0.0,100.0
38.37,2,0.0,0,2,0.0,100.0
38.38,34,0.0,0,34,0.0,100.0
38.39,5,0.0,0,5,0.0,100.0
38.4,39,0.0,0,39,0.0,100.0
38.41,10,0.0,0,10,0.0,100.0
38.42,1,0.0,0,1,0.0,100.0
38.43,5,0.0,0,5,0.0,100.0
38.44,2,0.0,0,2,0.0,100.0
38.45,2083,0.08,0,2083,0.0,100.0
38.46,27,0.0,0,27,0.0,100.0
38.47,2,0.0,0,2,0.0,100.0
38.48,3,0.0,0,3,0.0,100.0
38.49,186,0.01,0,186,0.0,100.0
38.5,27,0.0,0,27,0.0,100.0
38.51,3,0.0,0,3,0.0,100.0
38.52,5,0.0,0,5,0.0,100.0
38.53,3,0.0,0,3,0.0,100.0
38.54,2,0.0,0,2,0.0,100.0
38.55,18,0.0,0,18,0.0,100.0
38.56,17,0.0,0,17,0.0,100.0
38.57,34,0.0,0,34,0.0,100.0
38.58,2,0.0,0,2,0.0,100.0
38.6,13,0.0,0,13,0.0,100.0
38.61,25,0.0,0,25,0.0,100.0
38.62,2,0.0,0,2,0.0,100.0
38.63,3,0.0,0,3,0.0,100.0
38.64,16,0.0,0,16,0.0,100.0
38.65,4,0.0,0,4,0.0,100.0
38.66,16,0.0,0,16,0.0,100.0
38.68,2,0.0,0,2,0.0,100.0
38.7,7,0.0,0,7,0.0,100.0
38.71,6,0.0,0,6,0.0,100.0
38.72,6,0.0,0,6,0.0,100.0
38.73,3,0.0,0,3,0.0,100.0
38.74,5,0.0,0,5,0.0,100.0
38.75,1,0.0,0,1,0.0,100.0
38.76,24,0.0,0,24,0.0,100.0
38.78,1,0.0,0,1,0.0,100.0
38.79,5,0.0,0,5,0.0,100.0
38.8,5,0.0,0,5,0.0,100.0
38.81,2,0.0,0,2,0.0,100.0
38.82,6,0.0,0,6,0.0,100.0
38.83,6,0.0,0,6,0.0,100.0
38.84,1,0.0,0,1,0.0,100.0
38.85,10,0.0,0,10,0.0,100.0
38.86,1,0.0,0,1,0.0,100.0
38.87,2,0.0,0,2,0.0,100.0
38.88,5,0.0,0,5,0.0,100.0
38.89,1,0.0,0,1,0.0,100.0
38.9,10,0.0,0,10,0.0,100.0
38.91,3,0.0,0,3,0.0,100.0
38.92,10,0.0,0,10,0.0,100.0
38.93,5,0.0,0,5,0.0,100.0
38.94,3,0.0,0,3,0.0,100.0
38.95,4,0.0,0,4,0.0,100.0
38.96,7,0.0,0,7,0.0,100.0
38.97,2,0.0,0,2,0.0,100.0
39.0,5,0.0,0,5,0.0,100.0
39.01,1,0.0,0,1,0.0,100.0
39.02,2,0.0,0,2,0.0,100.0
39.03,7,0.0,0,7,0.0,100.0
39.05,4,0.0,0,4,0.0,100.0
39.06,2,0.0,0,2,0.0,100.0
39.07,12,0.0,0,12,0.0,100.0
39.08,18,0.0,0,18,0.0,100.0
39.09,9,0.0,0,9,0.0,100.0
39.1,1,0.0,0,1,0.0,100.0
39.12,3,0.0,0,3,0.0,100.0
39.14,2,0.0,0,2,0.0,100.0
39.15,7,0.0,0,7,0.0,100.0
39.16,1,0.0,0,1,0.0,100.0
39.17,21,0.0,0,21,0.0,100.0
39.18,7,0.0,0,7,0.0,100.0
39.19,2,0.0,0,2,0.0,100.0
39.2,19,0.0,0,19,0.0,100.0
39.22,3,0.0,0,3,0.0,100.0
39.23,5,0.0,0,5,0.0,100.0
39.24,3,0.0,0,3,0.0,100.0
39.25,3,0.0,0,3,0.0,100.0
39.27,1,0.0,0,1,0.0,100.0
39.28,5,0.0,0,5,0.0,100.0
39.3,93,0.0,0,93,0.0,100.0
39.31,2,0.0,0,2,0.0,100.0
39.32,6,0.0,0,6,0.0,100.0
39.33,1,0.0,0,1,0.0,100.0
39.34,1,0.0,0,1,0.0,100.0
39.35,2,0.0,0,2,0.0,100.0
39.36,6,0.0,0,6,0.0,100.0
39.37,3,0.0,0,3,0.0,100.0
39.38,2,0.0,0,2,0.0,100.0
39.39,4,0.0,0,4,0.0,100.0
39.4,163,0.01,0,163,0.0,100.0
39.41,16,0.0,0,16,0.0,100.0
39.42,354,0.01,0,354,0.0,100.0
39.44,8,0.0,0,8,0.0,100.0
39.45,4,0.0,0,4,0.0,100.0
39.46,28,0.0,0,28,0.0,100.0
39.48,12,0.0,0,12,0.0,100.0
39.49,6,0.0,0,6,0.0,100.0
39.5,288,0.01,0,288,0.0,100.0
39.52,18,0.0,0,18,0.0,100.0
39.54,27,0.0,0,27,0.0,100.0
39.55,830,0.03,0,830,0.0,100.0
39.56,44,0.0,0,44,0.0,100.0
39.57,8,0.0,0,8,0.0,100.0
39.58,4,0.0,0,4,0.0,100.0
39.59,6,0.0,0,6,0.0,100.0
39.6,21,0.0,0,21,0.0,100.0
39.62,2,0.0,0,2,0.0,100.0
39.63,6,0.0,0,6,0.0,100.0
39.64,6,0.0,0,6,0.0,100.0
39.65,1,0.0,0,1,0.0,100.0
39.66,24,0.0,0,24,0.0,100.0
39.67,6,0.0,0,6,0.0,100.0
39.68,40,0.0,0,40,0.0,100.0
39.69,4,0.0,0,4,0.0,100.0
39.7,3,0.0,0,3,0.0,100.0
39.71,5,0.0,0,5,0.0,100.0
39.72,10,0.0,0,10,0.0,100.0
39.73,2,0.0,0,2,0.0,100.0
39.74,3,0.0,0,3,0.0,100.0
39.75,1,0.0,0,1,0.0,100.0
39.76,2,0.0,0,2,0.0,100.0
39.77,3,0.0,0,3,0.0,100.0
39.78,4,0.0,0,4,0.0,100.0
39.79,8,0.0,0,8,0.0,100.0
39.8,4,0.0,0,4,0.0,100.0
39.81,5,0.0,0,5,0.0,100.0
39.82,2,0.0,0,2,0.0,100.0
39.83,2,0.0,0,2,0.0,100.0
39.84,8,0.0,0,8,0.0,100.0
39.85,1,0.0,0,1,0.0,100.0
39.86,1,0.0,0,1,0.0,100.0
39.88,9,0.0,0,9,0.0,100.0
39.9,15,0.0,0,15,0.0,100.0
39.91,2,0.0,0,2,0.0,100.0
39.92,1,0.0,0,1,0.0,100.0
39.93,5,0.0,0,5,0.0,100.0
39.95,4,0.0,0,4,0.0,100.0
39.96,2,0.0,0,2,0.0,100.0
39.97,2,0.0,0,2,0.0,100.0
39.98,1,0.0,0,1,0.0,100.0
39.99,7,0.0,0,7,0.0,100.0
40.0,10,0.0,0,10,0.0,100.0
40.01,1,0.0,0,1,0.0,100.0
40.02,4,0.0,0,4,0.0,100.0
40.03,4,0.0,0,4,0.0,100.0
40.04,3,0.0,0,3,0.0,100.0
40.05,4,0.0,0,4,0.0,100.0
40.06,11,0.0,0,11,0.0,100.0
40.07,2,0.0,0,2,0.0,100.0
40.08,10,0.0,0,10,0.0,100.0
40.1,3,0.0,0,3,0.0,100.0
40.11,2,0.0,0,2,0.0,100.0
40.12,6,0.0,0,6,0.0,100.0
40.13,7,0.0,0,7,0.0,100.0
40.14,9,0.0,0,9,0.0,100.0
40.15,2,0.0,0,2,0.0,100.0
40.16,5,0.0,0,5,0.0,100.0
40.17,13,0.0,0,13,0.0,100.0
40.18,3,0.0,0,3,0.0,100.0
40.19,7,0.0,0,7,0.0,100.0
40.2,14,0.0,0,14,0.0,100.0
40.22,4,0.0,0,4,0.0,100.0
40.23,12,0.0,0,12,0.0,100.0
40.26,7,0.0,0,7,0.0,100.0
40.27,1,0.0,0,1,0.0,100.0
40.28,8,0.0,0,8,0.0,100.0
40.29,10,0.0,0,10,0.0,100.0
40.3,1,0.0,0,1,0.0,100.0
40.32,7,0.0,0,7,0.0,100.0
40.33,2,0.0,0,2,0.0,100.0
40.34,3,0.0,0,3,0.0,100.0
40.35,2,0.0,0,2,0.0,100.0
40.36,1,0.0,0,1,0.0,100.0
40.37,1,0.0,0,1,0.0,100.0
40.38,1,0.0,0,1,0.0,100.0
40.39,3,0.0,0,3,0.0,100.0
40.4,6,0.0,0,6,0.0,100.0
40.43,3,0.0,0,3,0.0,100.0
40.44,12,0.0,0,12,0.0,100.0
40.45,12,0.0,0,12,0.0,100.0
40.46,1,0.0,0,1,0.0,100.0
40.47,2,0.0,0,2,0.0,100.0
40.48,11,0.0,0,11,0.0,100.0
40.49,12,0.0,0,12,0.0,100.0
40.5,39,0.0,0,39,0.0,100.0
40.51,2,0.0,0,2,0.0,100.0
40.52,8,0.0,0,8,0.0,100.0
40.53,2,0.0,0,2,0.0,100.0
40.54,1,0.0,0,1,0.0,100.0
40.55,52,0.0,0,52,0.0,100.0
40.56,9,0.0,0,9,0.0,100.0
40.57,1,0.0,0,1,0.0,100.0
40.59,16,0.0,0,16,0.0,100.0
40.6,108,0.0,0,108,0.0,100.0
40.62,2,0.0,0,2,0.0,100.0
40.64,20,0.0,0,20,0.0,100.0
40.65,992,0.04,0,992,0.0,100.0
40.66,1,0.0,0,1,0.0,100.0
40.67,3,0.0,0,3,0.0,100.0
40.68,17,0.0,0,17,0.0,100.0
40.69,14,0.0,0,14,0.0,100.0
40.7,17,0.0,0,17,0.0,100.0
40.71,3,0.0,0,3,0.0,100.0
40.72,2,0.0,0,2,0.0,100.0
40.73,5,0.0,0,5,0.0,100.0
40.74,6,0.0,0,6,0.0,100.0
40.76,14,0.0,0,14,0.0,100.0
40.77,1,0.0,0,1,0.0,100.0
40.78,1,0.0,0,1,0.0,100.0
40.79,4,0.0,0,4,0.0,100.0
40.8,6,0.0,0,6,0.0,100.0
40.81,4,0.0,0,4,0.0,100.0
40.83,3,0.0,0,3,0.0,100.0
40.84,1,0.0,0,1,0.0,100.0
40.85,3,0.0,0,3,0.0,100.0
40.86,4,0.0,0,4,0.0,100.0
40.87,4,0.0,0,4,0.0,100.0
40.88,3,0.0,0,3,0.0,100.0
40.89,1,0.0,0,1,0.0,100.0
40.9,8,0.0,0,8,0.0,100.0
40.91,1,0.0,0,1,0.0,100.0
40.93,3,0.0,0,3,0.0,100.0
40.95,2,0.0,0,2,0.0,100.0
40.96,4,0.0,0,4,0.0,100.0
40.98,5,0.0,0,5,0.0,100.0
41.0,97,0.0,0,97,0.0,100.0
41.01,3,0.0,0,3,0.0,100.0
41.02,2,0.0,0,2,0.0,100.0
41.03,1,0.0,0,1,0.0,100.0
41.04,9,0.0,0,9,0.0,100.0
41.05,4,0.0,0,4,0.0,100.0
41.06,4,0.0,0,4,0.0,100.0
41.07,5,0.0,0,5,0.0,100.0
41.08,7,0.0,0,7,0.0,100.0
41.09,1,0.0,0,1,0.0,100.0
41.1,9,0.0,0,9,0.0,100.0
41.11,4,0.0,0,4,0.0,100.0
41.12,2,0.0,0,2,0.0,100.0
41.15,1,0.0,0,1,0.0,100.0
41.16,5,0.0,0,5,0.0,100.0
41.17,4,0.0,0,4,0.0,100.0
41.19,5,0.0,0,5,0.0,100.0
41.2,21,0.0,0,21,0.0,100.0
41.22,6,0.0,0,6,0.0,100.0
41.23,9,0.0,0,9,0.0,100.0
41.24,7,0.0,0,7,0.0,100.0
41.25,4,0.0,0,4,0.0,100.0
41.26,5,0.0,0,5,0.0,100.0
41.27,3,0.0,0,3,0.0,100.0
41.28,15,0.0,0,15,0.0,100.0
41.29,7,0.0,0,7,0.0,100.0
41.3,3,0.0,0,3,0.0,100.0
41.32,1,0.0,0,1,0.0,100.0
41.34,4,0.0,0,4,0.0,100.0
41.36,6,0.0,0,6,0.0,100.0
41.38,11,0.0,0,11,0.0,100.0
41.4,4,0.0,0,4,0.0,100.0
41.41,2,0.0,0,2,0.0,100.0
41.43,1,0.0,0,1,0.0,100.0
41.44,2,0.0,0,2,0.0,100.0
41.46,4,0.0,0,4,0.0,100.0
41.47,1,0.0,0,1,0.0,100.0
41.48,8,0.0,0,8,0.0,100.0
41.49,2,0.0,0,2,0.0,100.0
41.5,13,0.0,0,13,0.0,100.0
41.51,1,0.0,0,1,0.0,100.0
41.52,7,0.0,0,7,0.0,100.0
41.53,1,0.0,0,1,0.0,100.0
41.54,9,0.0,0,9,0.0,100.0
41.56,29,0.0,0,29,0.0,100.0
41.57,2,0.0,0,2,0.0,100.0
41.58,62,0.0,0,62,0.0,100.0
41.59,3,0.0,0,3,0.0,100.0
41.6,11,0.0,0,11,0.0,100.0
41.61,8,0.0,0,8,0.0,100.0
41.62,2,0.0,0,2,0.0,100.0
41.64,4,0.0,0,4,0.0,100.0
41.65,28,0.0,0,28,0.0,100.0
41.66,10,0.0,0,10,0.0,100.0
41.67,21,0.0,0,21,0.0,100.0
41.68,2,0.0,0,2,0.0,100.0
41.69,76,0.0,0,76,0.0,100.0
41.7,433,0.02,0,433,0.0,100.0
41.71,4,0.0,0,4,0.0,100.0
41.72,7,0.0,0,7,0.0,100.0
41.73,3,0.0,0,3,0.0,100.0
41.74,1,0.0,0,1,0.0,100.0
41.75,206,0.01,0,206,0.0,100.0
41.76,3,0.0,0,3,0.0,100.0
41.77,3,0.0,0,3,0.0,100.0
41.78,6,0.0,0,6,0.0,100.0
41.79,11,0.0,0,11,0.0,100.0
41.8,11,0.0,0,11,0.0,100.0
41.82,1,0.0,0,1,0.0,100.0
41.84,1,0.0,0,1,0.0,100.0
41.85,2,0.0,0,2,0.0,100.0
41.87,13,0.0,0,13,0.0,100.0
41.88,3,0.0,0,3,0.0,100.0
41.89,1,0.0,0,1,0.0,100.0
41.9,5,0.0,0,5,0.0,100.0
41.91,2,0.0,0,2,0.0,100.0
41.92,8,0.0,0,8,0.0,100.0
41.94,5,0.0,0,5,0.0,100.0
41.95,3,0.0,0,3,0.0,100.0
41.96,5,0.0,0,5,0.0,100.0
41.97,4,0.0,0,4,0.0,100.0
41.98,1,0.0,0,1,0.0,100.0
41.99,1,0.0,0,1,0.0,100.0
42.0,10,0.0,0,10,0.0,100.0
42.01,3,0.0,0,3,0.0,100.0
42.02,1,0.0,0,1,0.0,100.0
42.03,3,0.0,0,3,0.0,100.0
42.04,1,0.0,0,1,0.0,100.0
42.05,1,0.0,0,1,0.0,100.0
42.06,1,0.0,0,1,0.0,100.0
42.08,8,0.0,0,8,0.0,100.0
42.09,3,0.0,0,3,0.0,100.0
42.1,7,0.0,0,7,0.0,100.0
42.11,3,0.0,0,3,0.0,100.0
42.12,4,0.0,0,4,0.0,100.0
42.13,3,0.0,0,3,0.0,100.0
42.14,2,0.0,0,2,0.0,100.0
42.15,5,0.0,0,5,0.0,100.0
42.16,3,0.0,0,3,0.0,100.0
42.17,10,0.0,0,10,0.0,100.0
42.18,2,0.0,0,2,0.0,100.0
42.19,2,0.0,0,2,0.0,100.0
42.2,5,0.0,0,5,0.0,100.0
42.22,11,0.0,0,11,0.0,100.0
42.23,5,0.0,0,5,0.0,100.0
42.24,3,0.0,0,3,0.0,100.0
42.26,7,0.0,0,7,0.0,100.0
42.27,7,0.0,0,7,0.0,100.0
42.28,4,0.0,0,4,0.0,100.0
42.3,9,0.0,0,9,0.0,100.0
42.31,4,0.0,0,4,0.0,100.0
42.32,7,0.0,0,7,0.0,100.0
42.33,2,0.0,0,2,0.0,100.0
42.34,2,0.0,0,2,0.0,100.0
42.35,1,0.0,0,1,0.0,100.0
42.36,12,0.0,0,12,0.0,100.0
42.38,7,0.0,0,7,0.0,100.0
42.4,1,0.0,0,1,0.0,100.0
42.41,1,0.0,0,1,0.0,100.0
42.42,8,0.0,0,8,0.0,100.0
42.43,13,0.0,0,13,0.0,100.0
42.44,2,0.0,0,2,0.0,100.0
42.45,5,0.0,0,5,0.0,100.0
42.46,3,0.0,0,3,0.0,100.0
42.47,6,0.0,0,6,0.0,100.0
42.48,6,0.0,0,6,0.0,100.0
42.49,4,0.0,0,4,0.0,100.0
42.5,9,0.0,0,9,0.0,100.0
42.51,2,0.0,0,2,0.0,100.0
42.52,20,0.0,0,20,0.0,100.0
42.53,4,0.0,0,4,0.0,100.0
42.54,2,0.0,0,2,0.0,100.0
42.56,3,0.0,0,3,0.0,100.0
42.57,15,0.0,0,15,0.0,100.0
42.58,7,0.0,0,7,0.0,100.0
42.59,1,0.0,0,1,0.0,100.0
42.6,21,0.0,0,21,0.0,100.0
42.61,2,0.0,0,2,0.0,100.0
42.62,7,0.0,0,7,0.0,100.0
42.63,1,0.0,0,1,0.0,100.0
42.64,21,0.0,0,21,0.0,100.0
42.65,9,0.0,0,9,0.0,100.0
42.66,1,0.0,0,1,0.0,100.0
42.67,2,0.0,0,2,0.0,100.0
42.68,12,0.0,0,12,0.0,100.0
42.69,5,0.0,0,5,0.0,100.0
42.7,11,0.0,0,11,0.0,100.0
42.72,5,0.0,0,5,0.0,100.0
42.74,4,0.0,0,4,0.0,100.0
42.75,453,0.02,0,453,0.0,100.0
42.76,8,0.0,0,8,0.0,100.0
42.77,2,0.0,0,2,0.0,100.0
42.78,1,0.0,0,1,0.0,100.0
42.79,15,0.0,0,15,0.0,100.0
42.8,14,0.0,0,14,0.0,100.0
42.81,5,0.0,0,5,0.0,100.0
42.82,5,0.0,0,5,0.0,100.0
42.83,1,0.0,0,1,0.0,100.0
42.84,1,0.0,0,1,0.0,100.0
42.85,317,0.01,0,317,0.0,100.0
42.86,3,0.0,0,3,0.0,100.0
42.87,3,0.0,0,3,0.0,100.0
42.88,2,0.0,0,2,0.0,100.0
42.89,1,0.0,0,1,0.0,100.0
42.9,6,0.0,0,6,0.0,100.0
42.91,1,0.0,0,1,0.0,100.0
42.92,14,0.0,0,14,0.0,100.0
42.93,1,0.0,0,1,0.0,100.0
42.94,1,0.0,0,1,0.0,100.0
42.95,7,0.0,0,7,0.0,100.0
42.96,2,0.0,0,2,0.0,100.0
42.97,5,0.0,0,5,0.0,100.0
42.98,2,0.0,0,2,0.0,100.0
42.99,2,0.0,0,2,0.0,100.0
43.0,11,0.0,0,11,0.0,100.0
43.01,2,0.0,0,2,0.0,100.0
43.02,4,0.0,0,4,0.0,100.0
43.04,2,0.0,0,2,0.0,100.0
43.05,2,0.0,0,2,0.0,100.0
43.07,2,0.0,0,2,0.0,100.0
43.08,10,0.0,0,10,0.0,100.0
43.09,3,0.0,0,3,0.0,100.0
43.1,2,0.0,0,2,0.0,100.0
43.12,15,0.0,0,15,0.0,100.0
43.14,6,0.0,0,6,0.0,100.0
43.15,2,0.0,0,2,0.0,100.0
43.16,3,0.0,0,3,0.0,100.0
43.17,1,0.0,0,1,0.0,100.0
43.19,1,0.0,0,1,0.0,100.0
43.2,9,0.0,0,9,0.0,100.0
43.21,7,0.0,0,7,0.0,100.0
43.22,1,0.0,0,1,0.0,100.0
43.23,4,0.0,0,4,0.0,100.0
43.24,11,0.0,0,11,0.0,100.0
43.25,5,0.0,0,5,0.0,100.0
43.26,5,0.0,0,5,0.0,100.0
43.27,6,0.0,0,6,0.0,100.0
43.28,3,0.0,0,3,0.0,100.0
43.3,6,0.0,0,6,0.0,100.0
43.31,1,0.0,0,1,0.0,100.0
43.32,11,0.0,0,11,0.0,100.0
43.33,1,0.0,0,1,0.0,100.0
43.34,1,0.0,0,1,0.0,100.0
43.35,2,0.0,0,2,0.0,100.0
43.36,20,0.0,0,20,0.0,100.0
43.38,7,0.0,0,7,0.0,100.0
43.4,4,0.0,0,4,0.0,100.0
43.41,1,0.0,0,1,0.0,100.0
43.44,2,0.0,0,2,0.0,100.0
43.45,4,0.0,0,4,0.0,100.0
43.46,16,0.0,0,16,0.0,100.0
43.47,1,0.0,0,1,0.0,100.0
43.48,5,0.0,0,5,0.0,100.0
43.49,5,0.0,0,5,0.0,100.0
43.5,54,0.0,0,54,0.0,100.0
43.51,3,0.0,0,3,0.0,100.0
43.52,11,0.0,0,11,0.0,100.0
43.53,7,0.0,0,7,0.0,100.0
43.54,4,0.0,0,4,0.0,100.0
43.55,1,0.0,0,1,0.0,100.0
43.56,5,0.0,0,5,0.0,100.0
43.57,9,0.0,0,9,0.0,100.0
43.58,4,0.0,0,4,0.0,100.0
43.6,16,0.0,0,16,0.0,100.0
43.62,8,0.0,0,8,0.0,100.0
43.64,6,0.0,0,6,0.0,100.0
43.65,9,0.0,0,9,0.0,100.0
43.66,1,0.0,0,1,0.0,100.0
43.68,24,0.0,0,24,0.0,100.0
43.7,6,0.0,0,6,0.0,100.0
43.72,1,0.0,0,1,0.0,100.0
43.73,3,0.0,0,3,0.0,100.0
43.74,8,0.0,0,8,0.0,100.0
43.75,93,0.0,0,93,0.0,100.0
43.76,6,0.0,0,6,0.0,100.0
43.77,2,0.0,0,2,0.0,100.0
43.78,56,0.0,0,56,0.0,100.0
43.79,2,0.0,0,2,0.0,100.0
43.8,216,0.01,0,216,0.0,100.0
43.81,7,0.0,0,7,0.0,100.0
43.82,18,0.0,0,18,0.0,100.0
43.84,3,0.0,0,3,0.0,100.0
43.86,9,0.0,0,9,0.0,100.0
43.87,1,0.0,0,1,0.0,100.0
43.89,1,0.0,0,1,0.0,100.0
43.9,697,0.03,0,697,0.0,100.0
43.91,1,0.0,0,1,0.0,100.0
43.92,5,0.0,0,5,0.0,100.0
43.93,1,0.0,0,1,0.0,100.0
43.95,1266,0.05,0,1266,0.0,100.0
43.96,12,0.0,0,12,0.0,100.0
43.97,8,0.0,0,8,0.0,100.0
43.98,20,0.0,0,20,0.0,100.0
44.0,6,0.0,0,6,0.0,100.0
44.01,4,0.0,0,4,0.0,100.0
44.02,4,0.0,0,4,0.0,100.0
44.04,2,0.0,0,2,0.0,100.0
44.07,4,0.0,0,4,0.0,100.0
